Phase Formation,Alloy,Dmax
RMG,Ce15Mg75Ni10,0.1
RMG,Ce20Mg50Ni30,0.1
RMG,Ce20Mg60Ni20,0.1
RMG,Ce3Mg85Zn12,0.1
RMG,Ce5Cu10Mg85,0.1
RMG,Ce5Cu15Mg80,0.1
RMG,Ce5Cu20Mg75,0.1
RMG,Ce5Cu25Mg70,0.1
RMG,Ce5Cu30Mg65,0.1
RMG,Ce5Mg75Ni20,0.1
RMG,Ce5Mg85Ni10,0.1
RMG,Co1.7Pd81.8Si16.5,0.1
RMG,Co10Fe80Zr10,0.1
RMG,Co10Mn80Zr10,0.1
RMG,Co10Ni29.7Zr60.3,0.1
RMG,Co10Ni40Ta50,0.1
RMG,Co10Pd70Si20,0.1
RMG,Co10Pd73.5Si16.5,0.1
RMG,Co12.5Pd71Si16.5,0.1
RMG,Co15Ni28.05Zr56.95,0.1
RMG,Co15Pd68.5Si16.5,0.1
RMG,Co18Fe72Zr10,0.1
RMG,Co20Fe70Zr10,0.1
RMG,Co20Ni26.4Zr53.6,0.1
RMG,Co22.5Fe67.5Zr10,0.1
RMG,Co22P11Zr67,0.1
RMG,Co24Hf67Si9,0.1
RMG,Co25Pd10Zr65,0.1
RMG,Co27Fe63Zr10,0.1
RMG,Co28P5Zr67,0.1
RMG,Co2Mn88Zr10,0.1
RMG,Co2Ni77P21,0.1
RMG,Co2Ni78.5P19.5,0.1
RMG,Co2Ni80P18,0.1
RMG,Co3.5Ni75.5P21,0.1
RMG,Co3.5Ni77P19.5,0.1
RMG,Co3.5Ni78.5P18,0.1
RMG,Co30Fe60Zr10,0.1
RMG,Co30Hf67P3,0.1
RMG,Co30Ni20Zr50,0.1
RMG,Co30Pd5Zr65,0.1
RMG,Co30Zr70,0.1
RMG,Co33Hf67,0.1
RMG,Co33Ni0.05Zr66.95,0.1
RMG,Co33Ni0.15Zr66.85,0.1
RMG,Co33Ni0.1Zr66.9,0.1
RMG,Co33Ni0.2Zr66.8,0.1
RMG,Co33Zr67,0.1
RMG,Co34Pd1Zr65,0.1
RMG,Co36Fe54Zr10,0.1
RMG,Co4.2Pd79.3Si16.5,0.1
RMG,Co40Fe50Zr10,0.1
RMG,Co45Fe45Zr10,0.1
RMG,Co4Fe86Zr10,0.1
RMG,Co50Fe40Zr10,0.1
RMG,Co54Fe36Zr10,0.1
RMG,Co54Pd1Zr45,0.1
RMG,Co55Zr45,0.1
RMG,Co5Mn85Zr10,0.1
RMG,Co5Ni31.35Zr63.65,0.1
RMG,Co5Ni74P21,0.1
RMG,Co5Ni75.5P19.5,0.1
RMG,Co5Ni77P18,0.1
RMG,Co6.7Pd76.8Si16.5,0.1
RMG,Co60Cr30Zr10,0.1
RMG,Co60Fe30Zr10,0.1
RMG,Co65.5Mo20Zr14.5,0.1
RMG,Co65Cr25Zr10,0.1
RMG,Co66Cr18Zr16,0.1
RMG,Co66V20Zr14,0.1
RMG,Co67.5Cr16Zr16.5,0.1
RMG,Co67.5Fe22.5Zr10,0.1
RMG,Co67.5V18Zr14.5,0.1
RMG,Co67Mo18Zr15,0.1
RMG,Co68.6Mo16Zr15.4,0.1
RMG,Co69.2V16Zr14.8,0.1
RMG,Co69Cr14Zr17,0.1
RMG,Co70.3Mo14Zr15.7,0.1
RMG,Co70.6Gd14Mo15.4,0.1
RMG,Co70Cr10P20,0.1
RMG,Co70Cr20Zr10,0.1
RMG,Co70Fe20Zr10,0.1
RMG,Co71Cr12Zr17,0.1
RMG,Co71V14Zr15,0.1
RMG,Co72.5Cr10Zr17.5,0.1
RMG,Co72.5V20Zr7.5,0.1
RMG,Co72.8Cr20Zr7.2,0.1
RMG,Co72.8Gd19.4Mo7.8,0.1
RMG,Co72.8V12Zr15.2,0.1
RMG,Co72.9Cr17.1Zr10,0.1
RMG,Co72Fe18Zr10,0.1
RMG,Co72Mo12Zr16,0.1
RMG,Co73Gd12.9Mo14.1,0.1
RMG,Co74.5Cr8Zr17.5,0.1
RMG,Co74.5Mo13Zr12.5,0.1
RMG,Co74.5V10Zr15.5,0.1
RMG,Co74.5W14Zr11.5,0.1
RMG,Co74.8Mo20Zr5.2,0.1
RMG,Co74Mo10Zr16,0.1
RMG,Co74W12Zr14,0.1
RMG,Co74W13Zr13,0.1
RMG,Co75.4Cr12.6Zr12,0.1
RMG,Co75.6Gd8.4Mo16,0.1
RMG,Co75.7Mo8Zr16.3,0.1
RMG,Co75.8V12Zr12.2,0.1
RMG,Co75Cr15Zr10,0.1
RMG,Co75Cr18Zr7,0.1
RMG,Co75V18Zr7,0.1
RMG,Co75W10Zr15,0.1
RMG,Co76.3V8Zr15.7,0.1
RMG,Co76.4W8Zr15.6,0.1
RMG,Co76.5Cr6Zr17.5,0.1
RMG,Co77.2V16Zr6.8,0.1
RMG,Co77.5Cr16Zr6.5,0.1
RMG,Co77.5Mo6Zr16.5,0.1
RMG,Co77Cr11.6Zr11.4,0.1
RMG,Co77Mo18Zr5,0.1
RMG,Co77W14Zr9,0.1
RMG,Co78.2W6Zr15.8,0.1
RMG,Co78.5Cr4Zr17.5,0.1
RMG,Co78Cr11.2Zr10.8,0.1
RMG,Co78Mo10.8Zr11.2,0.1
RMG,Co78V6Zr16,0.1
RMG,Co78W8Zr14,0.1
RMG,Co79.2V10.6Zr10.2,0.1
RMG,Co79.5Mo10Zr10.5,0.1
RMG,Co79.5V14Zr6.5,0.1
RMG,Co79.5W13Zr7.5,0.1
RMG,Co79.7Mo4Zr16.3,0.1
RMG,Co79Cr10.6Zr10.4,0.1
RMG,Co79Mo16Zr5,0.1
RMG,Co7Ni72P21,0.1
RMG,Co7Ni73.5P19.5,0.1
RMG,Co7Ni75P18,0.1
RMG,Co80.5W7Zr12.5,0.1
RMG,Co80Cr10Zr10,0.1
RMG,Co80Cr14Zr6,0.1
RMG,Co80Fe10Zr10,0.1
RMG,Co80Mo10Zr10,0.1
RMG,Co80Mo9.5Zr10.5,0.1
RMG,Co80Ni10Zr10,0.1
RMG,Co80V10Zr10,0.1
RMG,Co80V4Zr16,0.1
RMG,Co80W10Zr10,0.1
RMG,Co80W4Zr16,0.1
RMG,Co81.2Cr9.6Zr9.2,0.1
RMG,Co81.5V12Zr6.5,0.1
RMG,Co81.6Mo9Zr9.4,0.1
RMG,Co81.8V9Zr9.2,0.1
RMG,Co81Cr2Zr17,0.1
RMG,Co81Mo14Zr5,0.1
RMG,Co82.2W6.6Zr11.2,0.1
RMG,Co82.4Mo8.6Zr9,0.1
RMG,Co82Cr12Zr6,0.1
RMG,Co82Mo2Zr16,0.1
RMG,Co82V2Zr16,0.1
RMG,Co82W12Zr6,0.1
RMG,Co82W2Zr16,0.1
RMG,Co83.4Cr8.3Zr8.3,0.1
RMG,Co83.5V10Zr6.5,0.1
RMG,Co83Mo12Zr5,0.1
RMG,Co84.8Mo10Zr5.2,0.1
RMG,Co84.8W10Zr5.2,0.1
RMG,Co84Cr10Zr6,0.1
RMG,Co84V8Zr8,0.1
RMG,Co84W6Zr10,0.1
RMG,Co84Zr16,0.1
RMG,Co85.5Cr8Zr6.5,0.1
RMG,Co85.5W5Zr9.5,0.1
RMG,Co85Cr5Zr10,0.1
RMG,Co85Fe5Zr10,0.1
RMG,Co85Ni5Zr10,0.1
RMG,Co85Si5Zr10,0.1
RMG,Co85V5Zr10,0.1
RMG,Co85V8Zr7,0.1
RMG,Co85W5Zr10,0.1
RMG,Co86.2Mo6.4Zr7.4,0.1
RMG,Co86.5Mo8Zr5.5,0.1
RMG,Co86.5V6Zr7.5,0.1
RMG,Co86.8W8Zr5.2,0.1
RMG,Co87.2Cr6Zr6.8,0.1
RMG,Co88.5Cr4Zr7.5,0.1
RMG,Co88.5W6Zr5.5,0.1
RMG,Co88Mo6Zr6,0.1
RMG,Co88Ni2Zr10,0.1
RMG,Co88Si2Zr10,0.1
RMG,Co88V4Zr8,0.1
RMG,Co89.5V2Zr8.5,0.1
RMG,Co89.7Cr2Zr8.3,0.1
RMG,Co89.8W4Zr6.2,0.1
RMG,Co89Mo4Zr7,0.1
RMG,Co90.2W2Zr7.8,0.1
RMG,Co90Mo2Zr8,0.1
RMG,Co90Zr10,0.1
RMG,Co91Zr9,0.1
RMG,Co9Fe81Zr10,0.1
RMG,Co9Ni72P19,0.1
RMG,Cr0.5Pd79.5Si20,0.1
RMG,Cr10Fe80Zr10,0.1
RMG,Cr10Ni29.7Zr60.3,0.1
RMG,Cr10Ni50Zr40,0.1
RMG,Cr10Ni70P20,0.1
RMG,Cr10Ni71P19,0.1
RMG,Cr10Si15Zr75,0.1
RMG,Cr14Ni68P18,0.1
RMG,Cr15Fe75Zr10,0.1
RMG,Cr15Ni15Zr70,0.1
RMG,Cr15Ni25Zr60,0.1
RMG,Cr15Ni28.05Zr56.95,0.1
RMG,Cr15Ni35Zr50,0.1
RMG,Cr15Ni45Zr40,0.1
RMG,Cr15Ni65P20,0.1
RMG,Cr15Ni66P19,0.1
RMG,Cr17Fe73Zr10,0.1
RMG,Cr18Ni62P20,0.1
RMG,Cr1Pd79Si20,0.1
RMG,Cr20Fe70Zr10,0.1
RMG,Cr20Ni26.4Zr53.6,0.1
RMG,Cr20Ni60P20,0.1
RMG,Cr20Ni61P19,0.1
RMG,Cr20Si15Zr65,0.1
RMG,Cr23Fe55P22,0.1
RMG,Cr24Fe56.5P19.5,0.1
RMG,Cr25Fe57.5P17.5,0.1
RMG,Cr25Fe65Zr10,0.1
RMG,Cr25Ni56P19,0.1
RMG,Cr26Fe59.5P14.5,0.1
RMG,Cr26Fe60.5P13.5,0.1
RMG,Cr2Fe78P20,0.1
RMG,Cr2Fe88Zr10,0.1
RMG,Cr2Pd78Si20,0.1
RMG,Cr30Ni51P19,0.1
RMG,Cr33Ni0.05Zr66.95,0.1
RMG,Cr33Ni0.15Zr66.85,0.1
RMG,Cr33Ni0.1Zr66.9,0.1
RMG,Cr33Ni0.2Zr66.8,0.1
RMG,Cr3Ni77P20,0.1
RMG,Cr3Pd77Si20,0.1
RMG,Cr40Ni40P20,0.1
RMG,Cr43.5Ni40.5P16,0.1
RMG,Cr4Fe76P20,0.1
RMG,Cr4Fe86Zr10,0.1
RMG,Cr4Pd76Si20,0.1
RMG,Cr50Ni30P20,0.1
RMG,Cr55.93Ni28.93P15.14,0.1
RMG,Cr58Ni27P15,0.1
RMG,Cr59.81Ni25.31P14.88,0.1
RMG,Cr5Ni31.35Zr63.65,0.1
RMG,Cr5Ni55Zr40,0.1
RMG,Cr5Ni75P20,0.1
RMG,Cr5Ni76P19,0.1
RMG,Cr5Pd75Si20,0.1
RMG,Cr60Ni20P20,0.1
RMG,Cr6Fe74P20,0.1
RMG,Cr6Fe84Zr10,0.1
RMG,Cr6Pd74Si20,0.1
RMG,Cr73Fe10P17,0.1
RMG,Cr74Fe9P17,0.1
RMG,Cr7Fe76P17,0.1
RMG,Cr7Fe83Zr10,0.1
RMG,Cr7Ni73P20,0.1
RMG,Cr7Pd73Si20,0.1
RMG,Cr8Fe72P20,0.1
RMG,Cr8Fe82Zr10,0.1
RMG,Cu1.7Pd81.8Si16.5,0.1
RMG,Cu10Hf20Ni70,0.1
RMG,Cu10Hf30Ni60,0.1
RMG,Cu10Hf40Ni50,0.1
RMG,Cu10Hf50Ni40,0.1
RMG,Cu10Hf60Ni30,0.1
RMG,Cu10Hf70Ni20,0.1
RMG,Cu10Hf75Ni15,0.1
RMG,Cu10Mg65Y25,0.1
RMG,Cu10Mg70Nd20,0.1
RMG,Cu10Mg70Y20,0.1
RMG,Cu10Mg75Nd15,0.1
RMG,Cu10Mg75Y15,0.1
RMG,Cu10Mg80Nd10,0.1
RMG,Cu10Mg80Y10,0.1
RMG,Cu10Mg85Nd5,0.1
RMG,Cu10Mg85Y5,0.1
RMG,Cu10Ni20Ti70,0.1
RMG,Cu10Ni20Zr70,0.1
RMG,Cu10Ni29.7Zr60.3,0.1
RMG,Cu10Ni30Ti60,0.1
RMG,Cu10Ni30Zr60,0.1
RMG,Cu10Ni40Zr50,0.1
RMG,Cu10Ni50Zr40,0.1
RMG,Cu10Ni60Zr30,0.1
RMG,Cu10Ni68P22,0.1
RMG,Cu10Ni70P20,0.1
RMG,Cu10Ni72P18,0.1
RMG,Cu10Pd70Si20,0.1
RMG,Cu10Pd73Si17,0.1
RMG,Cu10Pd74.2Si15.8,0.1
RMG,Cu11Pd69.5Si19.5,0.1
RMG,Cu12.5Pd70.5Si17,0.1
RMG,Cu12.5Pd71Si16.5,0.1
RMG,Cu12Ni68P20,0.1
RMG,Cu12Pd66Si22,0.1
RMG,Cu12Pd72.5Si15.5,0.1
RMG,Cu14.4Ni65.6P20,0.1
RMG,Cu14.5Pd69Si16.5,0.1
RMG,Cu14Pd70.9Si15.1,0.1
RMG,Cu15Hf55Ni30,0.1
RMG,Cu15La40Mg45,0.1
RMG,Cu15La5Mg80,0.1
RMG,Cu15Mg65Nd20,0.1
RMG,Cu15Mg70Nd15,0.1
RMG,Cu15Mg70Y15,0.1
RMG,Cu15Mg75Nd10,0.1
RMG,Cu15Mg75Y10,0.1
RMG,Cu15Mg80Nd5,0.1
RMG,Cu15Mg80Y5,0.1
RMG,Cu15Ni25Zr60,0.1
RMG,Cu15Ni28.05Zr56.95,0.1
RMG,Cu15Ni30Zr55,0.1
RMG,Cu15Pd68.5Si16.5,0.1
RMG,Cu15Pd69Si16,0.1
RMG,Cu16.5Pd67Si16.5,0.1
RMG,Cu16Mg60Y24,0.1
RMG,Cu16Ni23Ti61,0.1
RMG,Cu19Pd64.5Si16.5,0.1
RMG,Cu1Mg84Y15,0.1
RMG,Cu20.9Pd62.6Si16.5,0.1
RMG,Cu20Hf20Ni60,0.1
RMG,Cu20Hf30Ni50,0.1
RMG,Cu20Hf40Ni40,0.1
RMG,Cu20Hf50Ni30,0.1
RMG,Cu20Hf55Ni25,0.1
RMG,Cu20Hf60Ni20,0.1
RMG,Cu20Hf65Ni15,0.1
RMG,Cu20Hf70Ni10,0.1
RMG,Cu20La10Mg70,0.1
RMG,Cu20La30Mg50,0.1
RMG,Cu20La40Mg40,0.1
RMG,Cu20La5Mg75,0.1
RMG,Cu20Mg45Nd35,0.1
RMG,Cu20Mg50Nd30,0.1
RMG,Cu20Mg50Y30,0.1
RMG,Cu20Mg55Nd25,0.1
RMG,Cu20Mg60Nd20,0.1
RMG,Cu20Mg60Y20,0.1
RMG,Cu20Mg65Nd15,0.1
RMG,Cu20Mg70Nd10,0.1
RMG,Cu20Mg70Y10,0.1
RMG,Cu20Mg75Nd5,0.1
RMG,Cu20Mg79Y1,0.1
RMG,Cu20Mg80,0.1
RMG,Cu20Ni10Ti70,0.1
RMG,Cu20Ni10Zr70,0.1
RMG,Cu20Ni20Ti60,0.1
RMG,Cu20Ni20Zr60,0.1
RMG,Cu20Ni26.4Zr53.6,0.1
RMG,Cu20Ni30Ti50,0.1
RMG,Cu20Ni30Zr50,0.1
RMG,Cu20Ni40Zr40,0.1
RMG,Cu20Ni50Zr30,0.1
RMG,Cu24Mg40Y36,0.1
RMG,Cu25Hf50Ni25,0.1
RMG,Cu25Hf55Ni20,0.1
RMG,Cu25La20Mg55,0.1
RMG,Cu25La30Mg45,0.1
RMG,Cu25La40Mg35,0.1
RMG,Cu25Mg45Nd30,0.1
RMG,Cu25Mg50Nd25,0.1
RMG,Cu25Mg55Nd20,0.1
RMG,Cu25Mg60Nd15,0.1
RMG,Cu25Mg60Y15,0.1
RMG,Cu25Mg70Nd5,0.1
RMG,Cu25Mg70Y5,0.1
RMG,Cu25Ni15Zr60,0.1
RMG,Cu25Ni20Zr55,0.1
RMG,Cu25Ni25Ti50,0.1
RMG,Cu25Ni25Zr50,0.1
RMG,Cu27.5La66Sr6.5,0.1
RMG,Cu27.5La67.5Sr5,0.1
RMG,Cu27La69Sr4,0.1
RMG,Cu27La70Sr3,0.1
RMG,Cu27La71Sr2,0.1
RMG,Cu27La73,0.1
RMG,Cu28.5La61.5Sr10,0.1
RMG,Cu28.5La62.5Sr9,0.1
RMG,Cu28La63.5Sr8.5,0.1
RMG,Cu28La64.5Sr7.5,0.1
RMG,Cu29La60Sr11,0.1
RMG,Cu2Ni76P22,0.1
RMG,Cu2Ni78P20,0.1
RMG,Cu2Ni80P18,0.1
RMG,Cu2Pd80.75Si17.25,0.1
RMG,Cu3.5Pd80Si16.5,0.1
RMG,Cu30.5La56Sr13.5,0.1
RMG,Cu30Hf20Ni50,0.1
RMG,Cu30Hf30Ni40,0.1
RMG,Cu30Hf40Ni30,0.1
RMG,Cu30Hf45Ni25,0.1
RMG,Cu30Hf50Ni20,0.1
RMG,Cu30Hf55Ni15,0.1
RMG,Cu30Hf60Ni10,0.1
RMG,Cu30Hf70,0.1
RMG,Cu30La10Mg60,0.1
RMG,Cu30La20Mg50,0.1
RMG,Cu30La30Mg40,0.1
RMG,Cu30La40Mg30,0.1
RMG,Cu30La57.5Sr12.5,0.1
RMG,Cu30La58Sr12,0.1
RMG,Cu30La5Mg65,0.1
RMG,Cu30Mg40Nd30,0.1
RMG,Cu30Mg40Y30,0.1
RMG,Cu30Mg45Nd25,0.1
RMG,Cu30Mg50Nd20,0.1
RMG,Cu30Mg50Y20,0.1
RMG,Cu30Mg55Nd15,0.1
RMG,Cu30Mg60Nd10,0.1
RMG,Cu30Mg60Y10,0.1
RMG,Cu30Mg65Nd5,0.1
RMG,Cu30Mg69Y1,0.1
RMG,Cu30Mg70,0.1
RMG,Cu30Ni10Ti60,0.1
RMG,Cu30Ni10Zr60,0.1
RMG,Cu30Ni15Zr55,0.1
RMG,Cu30Ni20Ti50,0.1
RMG,Cu30Ni20Zr50,0.1
RMG,Cu30Ni25Zr45,0.1
RMG,Cu30Ni30Ti40,0.1
RMG,Cu30Ni30Zr40,0.1
RMG,Cu30Ni40Zr30,0.1
RMG,Cu30Zr70,0.1
RMG,Cu31La55Sr14,0.1
RMG,Cu32.5La52.5Sr15,0.1
RMG,Cu32La53.5Sr14.5,0.1
RMG,Cu32Mg20Y48,0.1
RMG,Cu33La51.5Sr15.5,0.1
RMG,Cu33Ni0.05Zr66.95,0.1
RMG,Cu33Ni0.15Zr66.85,0.1
RMG,Cu33Ni0.1Zr66.9,0.1
RMG,Cu33Ni0.2Zr66.8,0.1
RMG,Cu33Zr67,0.1
RMG,Cu34La50Sr16,0.1
RMG,Cu35Fe5Ti60,0.1
RMG,Cu35Hf45Ni20,0.1
RMG,Cu35Hf50Ni15,0.1
RMG,Cu35La48Sr17,0.1
RMG,Cu35Mg30Nd35,0.1
RMG,Cu35Mg45Nd20,0.1
RMG,Cu35Mg50Nd15,0.1
RMG,Cu35Mg55Nd10,0.1
RMG,Cu35Ni15Zr50,0.1
RMG,Cu35Ni20Zr45,0.1
RMG,Cu35Ti65,0.1
RMG,Cu36La47Sr17,0.1
RMG,Cu37.5La62.5,0.1
RMG,Cu37La47Sr16,0.1
RMG,Cu37La48Sr15,0.1
RMG,Cu37La49Sr14,0.1
RMG,Cu37La50.5Sr12.5,0.1
RMG,Cu37La52Sr11,0.1
RMG,Cu37La53Sr10,0.1
RMG,Cu37La54Sr9,0.1
RMG,Cu37La55Sr8,0.1
RMG,Cu37La56Sr7,0.1
RMG,Cu37La57Sr6,0.1
RMG,Cu37La58Sr5,0.1
RMG,Cu37La59.5Sr3.5,0.1
RMG,Cu37La59Sr4,0.1
RMG,Cu37La60.5Sr2.5,0.1
RMG,Cu37La61.5Sr1.5,0.1
RMG,Cu37La62Sr1,0.1
RMG,Cu37La63,0.1
RMG,Cu37Mg48Y15,0.1
RMG,Cu38.2Hf28.8Nb33,0.1
RMG,Cu38.2Nb33Ti28.8,0.1
RMG,Cu38.2Nb33Zr28.8,0.1
RMG,Cu39.9Hf30.1Nb30,0.1
RMG,Cu39.9Nb30Ti30.1,0.1
RMG,Cu39.9Nb30Zr30.1,0.1
RMG,Cu39Ti17Zr44,0.1
RMG,Cu39Ti21Zr40,0.1
RMG,Cu3Pd80Si17,0.1
RMG,Cu4.2Pd79.3Si16.5,0.1
RMG,Cu4.5Pd77.5Si18,0.1
RMG,Cu40Fe10Ti50,0.1
RMG,Cu40Fe20Zr40,0.1
RMG,Cu40Hf20Ni40,0.1
RMG,Cu40Hf30Ni30,0.1
RMG,Cu40Hf40Ni20,0.1
RMG,Cu40Hf45Ni15,0.1
RMG,Cu40Hf50Ni10,0.1
RMG,Cu40Hf60,0.1
RMG,Cu40La10Mg50,0.1
RMG,Cu40La20Mg40,0.1
RMG,Cu40La30Mg30,0.1
RMG,Cu40La5Mg55,0.1
RMG,Cu40Mg30Nd30,0.1
RMG,Cu40Mg30Y30,0.1
RMG,Cu40Mg40Nd20,0.1
RMG,Cu40Mg40Y20,0.1
RMG,Cu40Mg50Nd10,0.1
RMG,Cu40Mg55Nd5,0.1
RMG,Cu40Mg55Y5,0.1
RMG,Cu40Mg59Y1,0.1
RMG,Cu40Mg60,0.1
RMG,Cu40Ni10Ti50,0.1
RMG,Cu40Ni10Zr50,0.1
RMG,Cu40Ni15Zr45,0.1
RMG,Cu40Ni20Ti40,0.1
RMG,Cu40Ni20Zr40,0.1
RMG,Cu40Ni30Ti30,0.1
RMG,Cu40Ni30Zr30,0.1
RMG,Cu40Ti30Zr30,0.1
RMG,Cu40Ti60,0.1
RMG,Cu40Y60,0.1
RMG,Cu40Zr60,0.1
RMG,Cu42.7Hf32.3Nb25,0.1
RMG,Cu42.7Nb25Ti32.3,0.1
RMG,Cu42.7Nb25Zr32.3,0.1
RMG,Cu44Ti10Zr46,0.1
RMG,Cu44Ti16Zr40,0.1
RMG,Cu45.6Hf34.4Nb20,0.1
RMG,Cu45.6Nb20Ti34.4,0.1
RMG,Cu45.6Nb20Zr34.4,0.1
RMG,Cu45Fe5Ti50,0.1
RMG,Cu45Ni10Ti45,0.1
RMG,Cu45Ti20Zr35,0.1
RMG,Cu45Ti25Zr30,0.1
RMG,Cu45Ti55,0.1
RMG,Cu47Ti35Zr18,0.1
RMG,Cu48.4Hf36.6Nb15,0.1
RMG,Cu48.4Nb15Ti36.6,0.1
RMG,Cu48.4Nb15Zr36.6,0.1
RMG,Cu4Ni74P22,0.1
RMG,Cu4Ni76P20,0.1
RMG,Cu4Ni78P18,0.1
RMG,Cu4Pd79.1Si16.9,0.1
RMG,Cu5.7Pd73.8Si20.5,0.1
RMG,Cu5.8Pd74.7Si19.5,0.1
RMG,Cu5.9Pd75.6Si18.5,0.1
RMG,Cu5.9Pd76.6Si17.5,0.1
RMG,Cu50Fe10Zr40,0.1
RMG,Cu50Hf20Ni30,0.1
RMG,Cu50Hf30Ni20,0.1
RMG,Cu50Hf40Ni10,0.1
RMG,Cu50Hf50,0.1
RMG,Cu50La10Mg40,0.1
RMG,Cu50La20Mg30,0.1
RMG,Cu50Mg20Nd30,0.1
RMG,Cu50Mg30Nd20,0.1
RMG,Cu50Mg40Nd10,0.1
RMG,Cu50Ni10Ti40,0.1
RMG,Cu50Ni10Zr40,0.1
RMG,Cu50Ni20Ti30,0.1
RMG,Cu50Ni20Zr30,0.1
RMG,Cu50Ti15Zr35,0.1
RMG,Cu50Ti30Zr20,0.1
RMG,Cu50Ti50,0.1
RMG,Cu51.3Hf38.7Nb10,0.1
RMG,Cu51.3Nb10Ti38.7,0.1
RMG,Cu51.3Nb10Zr38.7,0.1
RMG,Cu52.8Ni27.2P20,0.1
RMG,Cu53Fe7Zr40,0.1
RMG,Cu54.1Hf40.9Nb5,0.1
RMG,Cu54.1Nb5Ti40.9,0.1
RMG,Cu54.1Nb5Zr40.9,0.1
RMG,Cu54Ti11Zr35,0.1
RMG,Cu55Fe5Ti40,0.1
RMG,Cu55Fe5Zr40,0.1
RMG,Cu55Ti20Zr25,0.1
RMG,Cu55Ti25Zr20,0.1
RMG,Cu55Ti45,0.1
RMG,Cu56.4Hf42.6Nb1,0.1
RMG,Cu56.4Nb1Ti42.6,0.1
RMG,Cu56.4Nb1Zr42.6,0.1
RMG,Cu56P2Zr42,0.1
RMG,Cu56Zr44,0.1
RMG,Cu57Fe3Zr40,0.1
RMG,Cu57Hf21Nb22,0.1
RMG,Cu57Hf23Nb20,0.1
RMG,Cu57Hf28Nb15,0.1
RMG,Cu57Hf33Nb10,0.1
RMG,Cu57Hf38Nb5,0.1
RMG,Cu57Hf42Nb1,0.1
RMG,Cu57Nb10Ti33,0.1
RMG,Cu57Nb10Zr33,0.1
RMG,Cu57Nb15Ti28,0.1
RMG,Cu57Nb15Zr28,0.1
RMG,Cu57Nb1Ti42,0.1
RMG,Cu57Nb1Zr42,0.1
RMG,Cu57Nb20Ti23,0.1
RMG,Cu57Nb20Zr23,0.1
RMG,Cu57Nb22Ti21,0.1
RMG,Cu57Nb22Zr21,0.1
RMG,Cu57Nb5Ti38,0.1
RMG,Cu57Nb5Zr38,0.1
RMG,Cu59Fe1Zr40,0.1
RMG,Cu5Mg85Nd10,0.1
RMG,Cu5Mg85Y10,0.1
RMG,Cu5Ni20Ti75,0.1
RMG,Cu5Ni31.35Zr63.65,0.1
RMG,Cu6.1Pd78.4Si15.5,0.1
RMG,Cu6.7Pd76.8Si16.5,0.1
RMG,Cu60Hf20Ni20,0.1
RMG,Cu60Hf30Ni10,0.1
RMG,Cu60Hf40,0.1
RMG,Cu60Mg10Nd30,0.1
RMG,Cu60Mg20Nd20,0.1
RMG,Cu60Ni10Ti30,0.1
RMG,Cu60Ni10Zr30,0.1
RMG,Cu60Ti25Zr15,0.1
RMG,Cu60Ti40,0.1
RMG,Cu60Zr40,0.1
RMG,Cu61.6Ni18.4P20,0.1
RMG,Cu62Zr38,0.1
RMG,Cu65Ti20Zr15,0.1
RMG,Cu65Zr35,0.1
RMG,Cu67Ni17P16,0.1
RMG,Cu69Ni13P18,0.1
RMG,Cu6Ni72P22,0.1
RMG,Cu6Ni74P20,0.1
RMG,Cu6Ni76P18,0.1
RMG,Cu70Hf30,0.1
RMG,Cu70Pb1Zn29,0.1
RMG,Cu70Ti30,0.1
RMG,Cu70Zr30,0.1
RMG,Cu73Ni11P16,0.1
RMG,Cu73Ti27,0.1
RMG,Cu7Pd73Si20,0.1
RMG,Cu7Pd76.5Si16.5,0.1
RMG,Cu7Pd76Si17,0.1
RMG,Cu8Mg80Y12,0.1
RMG,Cu8Ni70P22,0.1
RMG,Cu8Ni72P20,0.1
RMG,Cu8Ni74P18,0.1
RMG,Cu8Pd74Si18,0.1
RMG,Cu8Pd75.8Si16.2,0.1
RMG,Cu9Pd75Si16,0.1
RMG,Dy0.3Fe89.7Zr10,0.1
RMG,Dy88Fe2Zr10,0.1
RMG,Fe1.7Pd81.8Si16.5,0.1
RMG,Fe10Ni29.7Zr60.3,0.1
RMG,Fe10Ni70P20,0.1
RMG,Fe10Pd73.5Si16.5,0.1
RMG,Fe10Si15Zr75,0.1
RMG,Fe12.5Pd71Si16.5,0.1
RMG,Fe12Si16Ti72,0.1
RMG,Fe13.2Ni19.8Zr67,0.1
RMG,Fe13Pd67Si20,0.1
RMG,Fe15Ni28.05Zr56.95,0.1
RMG,Fe15Ni65P20,0.1
RMG,Fe16.5Ni16.5Zr67,0.1
RMG,Fe16Ni64P20,0.1
RMG,Fe18Ni72Zr10,0.1
RMG,Fe1Ni79P20,0.1
RMG,Fe20.2Ni12.8Zr67,0.1
RMG,Fe20Ni26.4Zr53.6,0.1
RMG,Fe20Ni60P20,0.1
RMG,Fe20Si65Zr15,0.1
RMG,Fe22Si10Zr68,0.1
RMG,Fe23.1Ni9.9Zr67,0.1
RMG,Fe24Hf15.2Zr60.8,0.1
RMG,Fe24Hf22.8Zr53.2,0.1
RMG,Fe24Hf34.2Zr41.8,0.1
RMG,Fe24Hf7.6Zr68.4,0.1
RMG,Fe24Zr76,0.1
RMG,Fe25Ni24.75Zr50.25,0.1
